framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlearchive,googlearchive/tango-examples-java,kirmani,kirmani/treehacks,117,580,3,"31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\kirmani\treehacks\android\TangoUtils\app\src\main\java\com\projecttango\rajawali\TouchViewHandler.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_examples_utils\app\src\main\java\com\projecttango\rajawali\TouchViewHandler.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_point_cloud_example\app\src\main\java\com\projecttango\examples\java\pointcloud\TouchViewHandler.java"
googlearchive,googlearchive/tango-examples-java,kirmani,kirmani/treehacks,79,364,2,"45,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\kirmani\treehacks\android\TangoUtils\app\src\main\java\com\projecttango\rajawali\ScenePoseCalculator.java,90,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_examples_utils\app\src\main\java\com\projecttango\rajawali\ScenePoseCalculator.java"
googlearchive,googlearchive/tango-examples-java,kirmani,kirmani/treehacks,95,340,2,"128,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\kirmani\treehacks\android\TangoUtils\app\src\main\java\com\projecttango\rajawali\ScenePoseCalculator.java,212,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_examples_utils\app\src\main\java\com\projecttango\rajawali\ScenePoseCalculator.java"
googlearchive,googlearchive/tango-examples-java,kirmani,kirmani/treehacks,41,333,3,"31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\kirmani\treehacks\android\TangoUtils\app\src\main\java\com\projecttango\rajawali\renderables\FrustumAxes.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_examples_utils\app\src\main\java\com\projecttango\rajawali\renderables\FrustumAxes.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_point_cloud_example\app\src\main\java\com\projecttango\examples\java\pointcloud\rajawali\FrustumAxes.java"
googlearchive,googlearchive/tango-examples-java,kirmani,kirmani/treehacks,53,296,2,"29,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\kirmani\treehacks\android\TangoUtils\app\src\main\java\com\projecttango\rajawali\renderables\primitives\Points.java,29,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_examples_utils\app\src\main\java\com\projecttango\rajawali\renderables\primitives\Points.java"
googlearchive,googlearchive/tango-examples-java,kirmani,kirmani/treehacks,55,295,2,"34,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\kirmani\treehacks\android\TangoUtils\app\src\main\java\com\projecttango\rajawali\renderables\Trajectory.java,34,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_examples_utils\app\src\main\java\com\projecttango\rajawali\renderables\Trajectory.java"
googlearchive,googlearchive/tango-examples-java,kirmani,kirmani/treehacks,48,264,2,"15,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\kirmani\treehacks\android\TangoUtils\app\src\main\java\com\projecttango\rajawali\renderables\PointCloud.java,30,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_examples_utils\app\src\main\java\com\projecttango\rajawali\renderables\PointCloud.java"
googlearchive,googlearchive/tango-examples-java,kirmani,kirmani/treehacks,31,216,3,"31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\kirmani\treehacks\android\TangoUtils\app\src\main\java\com\projecttango\rajawali\renderables\Grid.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_examples_utils\app\src\main\java\com\projecttango\rajawali\renderables\Grid.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_point_cloud_example\app\src\main\java\com\projecttango\examples\java\pointcloud\rajawali\Grid.java"
googlearchive,googlearchive/tango-examples-java,kirmani,kirmani/treehacks,31,209,2,"228,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\kirmani\treehacks\android\TangoUtils\app\src\main\java\com\projecttango\rajawali\ScenePoseCalculator.java,312,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_examples_utils\app\src\main\java\com\projecttango\rajawali\ScenePoseCalculator.java"
googlearchive,googlearchive/tango-examples-java,kirmani,kirmani/treehacks,56,204,2,"26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\kirmani\treehacks\android\TangoUtils\app\src\main\java\com\projecttango\tangoutils\TangoPoseUtilities.java,26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_examples_utils\app\src\main\java\com\projecttango\tangoutils\TangoPoseUtilities.java"
