AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate,Buse Readability,Scalabrino Readability
,,,,,,,,,,,,,,,,,,,,,,,,,,3.3777777777777778,11.825396825396826,0.1936507936507936,8.393650793650794,1.46984126984127,5.479365079365079,3.257142857142857,2.93968253968254,1.7968253968253969,0.1333333333333333,3.203174603174604,5.32063492063492,1.7809523809523808,3.911111111111111,1.6,1.596825396825397,1.6666666666666667,0.9650793650793652,0.4253968253968254,,,,,0.1301587301587301,,0.4412698412698412,0.1301587301587301,,,1.0855555555555556,1.6,1.596825396825397,1.6666666666666667,0.9650793650793652,method,,,099ac763a733ba50faab09d54be2937e58beedfe,2015-11-03 10:35:11-08:00,6.467497951234691e-05,0.7173212119509805
2.0,2.0,2.015625,1.0,11.0625,0.140625,9.9375,0.84375,1.28125,8.203125,5.234375,0.046875,,0.25,1.328125,,,,4.390625,1.65625,4.640625,18.265625,0.25,0.625,0.21875,3.546875,,85.890625,7.296875,54.75,14.28125,32.84375,23.953125,,,,21.03125,33.671875,13.71875,21.90625,,,,,,2.796875,2.796875,2.953125,1.1875,,1.5625,1.078125,,16.765625,15.296875,0.2921875,8.1875,8.171875,8.53125,5.03125,class,,,099ac763a733ba50faab09d54be2937e58beedfe,2015-11-03 10:35:11-08:00,6.467497951234691e-05,0.7173212119509805
,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,20.0,10.0,099ac763a733ba50faab09d54be2937e58beedfe,2015-11-03 10:35:11-08:00,6.467497951234691e-05,0.7173212119509805
,,,,,,,,,,,,,,,,,,,,,,,,,,3.3777777777777778,11.825396825396826,0.1936507936507936,8.393650793650794,1.46984126984127,5.479365079365079,3.257142857142857,2.93968253968254,1.7968253968253969,0.1333333333333333,3.203174603174604,5.32063492063492,1.7809523809523808,3.911111111111111,1.6,1.596825396825397,1.6666666666666667,0.9650793650793652,0.4253968253968254,,,,,0.1301587301587301,,0.4412698412698412,0.1301587301587301,,,1.0855555555555556,1.6,1.596825396825397,1.6666666666666667,0.9650793650793652,method,,,097455a3c4162d85415bbff12fb0b2ab8e53863d,2015-11-03 12:16:00-08:00,6.467497951234691e-05,0.7173212119509805
2.0,2.0,2.015625,1.0,11.0625,0.140625,9.9375,0.84375,1.28125,8.203125,5.234375,0.046875,,0.25,1.328125,,,,4.390625,1.65625,4.640625,18.265625,0.25,0.625,0.21875,3.546875,,85.890625,7.296875,54.75,14.28125,32.84375,23.953125,,,,21.03125,33.671875,13.71875,21.90625,,,,,,2.796875,2.796875,2.953125,1.1875,,1.5625,1.078125,,16.765625,15.296875,0.2921875,8.1875,8.171875,8.53125,5.03125,class,,,097455a3c4162d85415bbff12fb0b2ab8e53863d,2015-11-03 12:16:00-08:00,6.467497951234691e-05,0.7173212119509805
,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,20.0,10.0,097455a3c4162d85415bbff12fb0b2ab8e53863d,2015-11-03 12:16:00-08:00,6.467497951234691e-05,0.7173212119509805
,,,,,,,,,,,,,,,,,,,,,,,,,,3.3777777777777778,11.825396825396826,0.1936507936507936,8.393650793650794,1.46984126984127,5.479365079365079,3.257142857142857,2.93968253968254,1.7968253968253969,0.1333333333333333,3.203174603174604,5.32063492063492,1.7809523809523808,3.911111111111111,1.6,1.596825396825397,1.6666666666666667,0.9650793650793652,0.4253968253968254,,,,,0.1301587301587301,,0.4412698412698412,0.1301587301587301,,,1.0855555555555556,1.6,1.596825396825397,1.6666666666666667,0.9650793650793652,method,,,be1697f67b62476836faf7b98e6e34f78b8fa6ef,2015-11-03 12:17:24-08:00,6.467497951234691e-05,0.7173212119509805
2.0,2.0,2.015625,1.0,11.0625,0.140625,9.9375,0.84375,1.28125,8.203125,5.234375,0.046875,,0.25,1.328125,,,,4.390625,1.65625,4.640625,18.265625,0.25,0.625,0.21875,3.546875,,85.890625,7.296875,54.75,14.28125,32.84375,23.953125,,,,21.03125,33.671875,13.71875,21.90625,,,,,,2.796875,2.796875,2.953125,1.1875,,1.5625,1.078125,,16.765625,15.296875,0.2921875,8.1875,8.171875,8.53125,5.03125,class,,,be1697f67b62476836faf7b98e6e34f78b8fa6ef,2015-11-03 12:17:24-08:00,6.467497951234691e-05,0.7173212119509805
,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,20.0,10.0,be1697f67b62476836faf7b98e6e34f78b8fa6ef,2015-11-03 12:17:24-08:00,6.467497951234691e-05,0.7173212119509805
,,,,,,,,,,,,,,,,,,,,,,,,,,3.380952380952381,11.841269841269842,0.1936507936507936,8.406349206349207,1.4730158730158731,5.485714285714286,3.2603174603174603,2.942857142857143,1.8031746031746032,0.1365079365079365,3.2063492063492065,5.326984126984127,1.7809523809523808,3.917460317460317,1.6031746031746033,1.6,1.66984126984127,0.9650793650793652,0.4253968253968254,,,,,0.1301587301587301,,0.4412698412698412,0.1301587301587301,,,1.0850793650793653,1.6031746031746033,1.6,1.66984126984127,0.9650793650793652,method,,,086b0fdf592c2adedf264fdde7185fd05d2ce74b,2015-11-07 12:57:06-08:00,6.467497951234691e-05,0.7173420669653322
