,,JAVA,CLASSES,PKG,BWR,SAR,FANIN,FANOUT,CC,CCM,CCS,EC,KNTS,NPATH,NPLOG,PL,LOC,DLOC,ELOC,CLOC,BL,NV,AM,NPRM,NPM,PM,LM,STMT,DSTMT,ESTMT,CCR,WMC,NOC,DIT,LCOM,CBO,RFC,NIV,questions
2015,5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5351644979866915,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2015,6,1.0,1.0,1.0,0.0,0.0007512235020188211,0.00027921269351592094,0.0011099936048371256,0.0,0.0,0.0,0.00010675274565715516,0.0,0.0,0.0012120119663916221,0.004546007123989073,0.011208451709030263,0.02037590517522129,0.00916728273489799,0.005014791615761448,0.0,1.0,0.02574662560087747,1.0,0.07337208370100654,1.0,0.15529637347719577,0.011106857993476644,0.02001146774331574,0.01181870625320539,0.9395508473719163,0.333333333333307,1.0,0.0,0.15789643333362713,0.8871331788000006,0.02574662560087747,0.02621931680889806,0.0
2015,7,1.0,1.0,1.0,0.0,0.0007512235020188211,0.00027921269351592094,0.0011099936048371256,0.0,0.0,0.0,0.00010675274565715516,0.0,0.0,0.0012120119663917785,0.004546007123989073,0.011208451709029444,0.02037590517522129,0.00916728273489799,0.005014791615761448,0.0,1.0,0.02574662560087747,1.0,0.07337208370100654,1.0,0.15529637347719577,0.011106857993476644,0.02001146774331574,0.01181870625320539,0.9395508473719163,0.333333333333307,0.9999999999999964,0.0,0.15789643333362713,0.8871331788000006,0.02574662560087747,0.02621931680889806,0.0
2015,8,1.0,1.0,1.0,0.0,0.0,0.000501100918347867,0.0012722737681907352,0.00014452716377601495,0.00015376038654275532,9.837736202485306e-05,0.00016021547689977868,0.0009792269572253415,9.445085740909546e-05,0.0,0.009660265138477857,0.01810596045304838,0.02397165314731896,0.019039741064786692,0.005014791615761448,0.0032622867815412307,1.0,0.0386199384013162,1.0,0.11005812555151033,1.0,0.23294456021578905,0.01987543009358891,0.02501433467914428,0.024546543756656353,0.9244385592148983,1.0,0.9999999999999964,0.0,0.15789643333362713,1.0,0.0386199384013162,0.02621931680889806,0.0
2015,9,1.0,1.0,1.0,0.0,0.011605932836885659,8.35168197246748e-05,0.00018305245425805298,0.0004476648000215353,0.00043578223679445775,0.00045654434094312754,2.6702579483323102e-05,0.0026032077656183527,0.00046282833922485256,0.0030368466312006436,0.0022730035619956145,0.002730263877840233,0.003196220419643135,0.002938231645799317,0.0008357986026267759,0.023107864702589458,0.8608064552422208,0.006436656400231579,1.0,0.018343020925250815,1.0,0.03882409336928744,0.003117714524483991,0.0036131816758772223,0.003788046876027391,0.9874064265358155,0.1666666666666535,0.9999999999999929,0.0,0.026316072222278677,0.4544770308667634,0.006436656400231579,0.004369886134816344,0.0
2015,10,1.0,1.0,1.0,0.0,0.013720328063702835,0.0,0.0,0.0005082923272706492,0.0004921866068447592,0.0005281777367267647,0.0,0.002928003927296985,0.0005365038355878977,0.003644215957440772,0.0,0.0,0.0,0.0,0.0,0.021204864080022257,0.8453405058246884,0.0,1.0,0.0,1.0,0.0,0.0,7.909320439281326e-16,0.0,1.0,0.0,0.9999999999999964,0.0,0.0,0.32279907280011083,0.0,0.0,0.0
2015,11,1.0,1.0,1.0,0.0,0.013720328063702835,0.0,0.0,0.0005082923272706492,0.0004921866068447592,0.0005281777367267647,0.0,0.002928003927296985,0.0005365038355878977,0.003644215957440772,0.0,0.0,0.0,0.0,0.0,0.021204864080022257,0.8453405058246884,0.0,1.0,0.0,1.0,0.0,0.0,7.909320439281326e-16,0.0,1.0,0.0,0.9999999999999964,0.0,0.0,0.32279907280011083,0.0,0.0,0.0
2015,12,1.0,1.0,1.0,0.0,0.013720328063702835,0.0,0.0,0.0005082923272706492,0.0004921866068447592,0.0005281777367267647,0.0,0.002928003927296985,0.0005365038355878977,0.003644215957440772,0.0,0.0,0.0,0.0,0.0,0.021204864080022257,0.8453405058246884,0.0,1.0,0.0,1.0,0.0,0.0,7.909320439281326e-16,0.0,1.0,0.0,0.9999999999999964,0.0,0.0,0.32279907280011083,0.0,0.0,0.0
2016,1,1.0,1.0,1.0,0.0,0.013720328063702835,0.0,0.0,0.0005082923272706492,0.0004921866068447592,0.0005281777367267647,0.0,0.002928003927296985,0.0005365038355878977,0.003644215957440772,0.0,0.0,0.0,0.0,0.0,0.021204864080022257,0.8453405058246884,0.0,1.0,0.0,1.0,0.0,0.0,7.909320439281326e-16,0.0,1.0,0.0,0.9999999999999964,0.0,0.0,0.32279907280011083,0.0,0.0,0.0
2016,2,1.0,1.0,1.0,0.0,0.013720328063702835,0.0,0.0,0.0005082923272706492,0.0004921866068447592,0.0005281777367267647,0.0,0.002928003927296985,0.0005365038355878977,0.003644215957440772,0.0,0.0,0.0,0.0,0.0,0.021204864080022257,0.8453405058246884,0.0,1.0,0.0,1.0,0.0,0.0,7.909320439281326e-16,0.0,1.0,0.0,0.9999999999999964,0.0,0.0,0.32279907280011083,0.0,0.0,0.0
2016,3,1.0,1.0,1.0,0.0,0.013720328063702835,0.0,0.0,0.0005082923272706492,0.0004921866068447592,0.0005281777367267647,0.0,0.002928003927296985,0.0005365038355878977,0.003644215957440772,0.0,8.17850158553376e-16,0.0,0.0,0.0,0.021204864080022257,0.8453405058246884,0.0,1.0,0.0,1.0,9.206886745974069e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.32279907280011083,0.0,0.0,1.0
2016,4,1.0,1.0,1.0,0.0,0.013720328063702835,0.0,0.0,0.0005082923272706492,0.0004921866068447592,0.0005281777367267647,0.0,0.002928003927296985,0.0005365038355878977,0.003644215957440772,0.0,8.17850158553376e-16,0.0,0.0,0.0,0.021204864080022257,0.8453405058246884,0.0,1.0,0.0,1.0,9.206886745974069e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.32279907280011083,0.0,0.0,1.0
2016,5,1.0,1.0,1.0,0.0,0.013720328063702835,0.0,0.0,0.0005082923272706492,0.0004921866068447592,0.0005281777367267647,0.0,0.002928003927296985,0.0005365038355878977,0.003644215957440772,0.0,8.17850158553376e-16,0.0,0.0,0.0,0.021204864080022257,0.8453405058246884,0.0,1.0,0.0,1.0,9.206886745974069e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.32279907280011083,0.0,0.0,1.0
2016,6,1.0,1.0,1.0,0.0,0.013720328063702835,0.0,0.0,0.0005082923272706492,0.0004921866068447592,0.0005281777367267647,0.0,0.002928003927296985,0.0005365038355878977,0.003644215957440772,0.0,0.0,0.0,0.0,0.0,0.021204864080022257,0.8453405058246884,0.0,1.0,0.0,1.0,0.0,0.0,7.909320439281326e-16,0.0,1.0,0.0,0.9999999999999964,0.0,0.0,0.32279907280011083,0.0,0.0,1.0
