,,JAVA,CLASSES,PKG,BWR,SAR,FANIN,FANOUT,CC,CCM,CCS,EC,KNTS,NPATH,NPLOG,PL,LOC,DLOC,ELOC,CLOC,BL,NV,AM,NPRM,NPM,PM,LM,STMT,DSTMT,ESTMT,CCR,WMC,NOC,DIT,LCOM,CBO,RFC,NIV,questions
2015,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2016,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2018,4,1.0,0.9095238095238095,1.0,1.0,1.0,0.9565051581808722,0.9621416674085421,0.9921083927020108,0.9921083927020108,1.0,1.0,0.7236527015809864,0.9921083927020108,0.1607142857142857,0.9499872902897815,0.9124597207303974,0.96658581465373,0.8794187317784254,0.9801805337519621,1.0,0.8576066790352505,1.0,1.0,1.0,1.0,1.0,0.8826009995835069,0.9622093023255813,0.843432903887812,1.0,0.9053951367781156,0.0,0.9956828885400317,1.0,0.9411385606874328,1.0,1.0,0.6
2018,5,1.0,1.0,0.9545454545454546,0.8499697970100912,0.7263767848346013,0.9999999999999999,1.0,1.0,1.0,0.9894663323734841,0.8114287343438533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877671483818441,1.0,0.9912909371314521,0.9791360564208053,0.8793619142572285,0.8466522678185744,0.9346049046321524,1.0,1.0,0.9999999999999999,0.8640593982830185,1.0,0.0,1.0,0.8297271872060207,1.0,0.9912909371314521,0.9074074074074074,0.6
2018,6,1.0,1.0,0.9545454545454546,0.8499697970100911,0.7263767848346013,1.0,1.0,1.0,1.0,0.9894663323734841,0.8114287343438533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877671483818441,1.0,0.9912909371314521,0.9791360564208053,0.8793619142572285,0.8466522678185744,0.9346049046321525,1.0,1.0,1.0,0.8640593982830185,1.0,0.0,1.0,0.8297271872060206,1.0,0.9912909371314521,0.9074074074074074,0.6
2018,7,1.0,1.0,0.9545454545454546,0.8499697970100911,0.7263767848346013,1.0,1.0,1.0,1.0,0.9894663323734841,0.8114287343438533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877671483818441,1.0,0.9912909371314521,0.9791360564208053,0.8793619142572285,0.8466522678185744,0.9346049046321525,1.0,1.0,1.0,0.8640593982830185,1.0,0.0,1.0,0.8297271872060206,1.0,0.9912909371314521,0.9074074074074074,0.6
2018,8,1.0,1.0,0.9545454545454546,0.8499697970100911,0.7263767848346013,1.0,1.0,1.0,1.0,0.9894663323734841,0.8114287343438533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877671483818441,1.0,0.9912909371314521,0.9791360564208053,0.8793619142572285,0.8466522678185744,0.9346049046321525,1.0,1.0,1.0,0.8640593982830185,1.0,0.0,1.0,0.8297271872060206,1.0,0.9912909371314521,0.9074074074074074,0.6
2018,9,1.0,1.0,0.9545454545454546,0.8499697970100911,0.7263767848346013,1.0,1.0,1.0,1.0,0.9894663323734841,0.8114287343438533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877671483818441,1.0,0.9912909371314521,0.9791360564208053,0.8793619142572285,0.8466522678185744,0.9346049046321525,1.0,1.0,1.0,0.8640593982830185,1.0,0.0,1.0,0.8297271872060206,1.0,0.9912909371314521,0.9074074074074074,0.6
2018,10,1.0,1.0,0.9545454545454546,0.8499697970100911,0.7263767848346013,1.0,1.0,1.0,1.0,0.9894663323734841,0.8114287343438533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877671483818441,1.0,0.9912909371314521,0.9791360564208053,0.8793619142572285,0.8466522678185744,0.9346049046321525,1.0,1.0,1.0,0.8640593982830185,1.0,0.0,1.0,0.8297271872060206,1.0,0.9912909371314521,0.9074074074074074,0.6
2018,11,1.0,1.0,0.9545454545454546,0.8499697970100911,0.7263767848346013,1.0,1.0,1.0,1.0,0.9894663323734841,0.8114287343438533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877671483818441,1.0,0.9912909371314521,0.9791360564208053,0.8793619142572285,0.8466522678185744,0.9346049046321525,1.0,1.0,1.0,0.8640593982830185,1.0,0.0,1.0,0.8297271872060206,1.0,0.9912909371314521,0.9074074074074074,0.6
