,,JAVA,CLASSES,PKG,BWR,SAR,FANIN,FANOUT,CC,CCM,CCS,EC,KNTS,NPATH,NPLOG,PL,LOC,DLOC,ELOC,CLOC,BL,NV,AM,NPRM,NPM,PM,LM,STMT,DSTMT,ESTMT,CCR,WMC,NOC,DIT,LCOM,CBO,RFC,NIV,questions
2014,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5641325536062378,0.5285052910052912,0.2713403880070547,0.7010582010582013,0.3497354497354498,0.4768959435626104,0.0,0.514814814814816,0.4132275132275134,1.0,1.0,0.5148148148148148,0.5868312757201646,0.3154950869236584,0.6329805996472663,0.6216931216931219,0.8100529100529101,0.0,1.0,0.3736772486772487,0.24846560846560842,0.514814814814816,0.1153439153439153,0.0
2014,8,0.0,0.0,0.0,0.0,0.0,0.17613883670222544,0.09037632492015672,0.5366109495590801,0.5366109495590801,0.5366109495590801,0.5571164128231176,0.0,0.5366109495590801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,0.0,0.0,0.0,0.13447805227845172,0.7760257067261118,0.17613883670222544,0.09037632492015672,0.5366109495590801,0.5366109495590801,0.5366109495590801,0.5571164128231176,0.0,0.5366109495590801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,0.0,0.0,0.0,0.13447805227845172,0.7418317730316141,0.2326783283010923,0.15534944456871697,0.5366109495590801,0.5366109495590801,0.5366109495590801,0.5571164128231176,0.0,0.5366109495590801,0.0,0.019736842105263157,0.015625,0.020833333333333332,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.017857142857142856,0.0,0.4374999999999998,0.0,0.0,0.0,0.0,0.05,0.0,0.125,0.0
2014,11,0.0,0.0,0.0,0.13447805227845172,0.5076193206372537,0.6284547694931605,0.6101612821086386,0.5366109495590801,0.5366109495590801,0.5366109495590801,0.5571164128231176,0.0,0.5366109495590801,0.0,0.15789473684210525,0.125,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0
2014,12,0.0,0.0,0.0,0.11639130891211806,0.4896905166907502,0.8142273847465803,0.8050806410543193,0.76830547477954,0.76830547477954,0.76830547477954,0.7785582064115588,0.0,0.76830547477954,0.0,0.5789473684210527,0.5625,0.5833333333333334,0.5,0.5,0.6666666666666666,0.0,0.5,0.5,0.0,0.0,0.5,0.5555555555555556,0.5714285714285714,0.5,0.5000000000000002,0.5,0.0,0.0,0.5,0.7,0.5,1.0,0.09090909090909091
2015,1,0.0,0.0,0.0,0.1103623944566735,0.47176171274424605,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09090909090909091
2015,2,0.0,0.0,0.0,0.10961939394771972,0.47176171274424605,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09090909090909091
2015,3,0.0,0.0,0.0,0.1103623944566735,0.47176171274424605,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09090909090909091
2015,4,0.0,0.0,0.0,0.1103623944566735,0.9617315067520796,0.38075794915526756,0.30695339041535735,0.76830547477954,0.76830547477954,0.76830547477954,0.7785582064115588,0.0,0.76830547477954,0.0,0.5263157894736842,0.5625,0.5833333333333334,0.8333333333333334,0.5,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.5,0.4444444444444444,0.42857142857142855,0.5,0.7500000000000001,0.5,0.0,0.0,0.0,0.6,0.5,0.0,0.2727272727272727
