,,JAVA,CLASSES,PKG,BWR,SAR,FANIN,FANOUT,CC,CCM,CCS,EC,KNTS,NPATH,NPLOG,PL,LOC,DLOC,ELOC,CLOC,BL,NV,AM,NPRM,NPM,PM,LM,STMT,DSTMT,ESTMT,CCR,WMC,NOC,DIT,LCOM,CBO,RFC,NIV,questions
2014,8,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2014,9,0.8765432098765432,0.8089171974522293,0.0,0.35614584718496306,0.5826584576651287,0.06835912695495881,0.08168204676984747,0.0651820604288777,0.0651820604288777,0.0700417571593922,0.08023927773288897,0.19203125794524525,0.032951113200910175,0.0,0.7704639300461501,0.7834708193805414,0.6791200662133193,0.845027981058975,0.635221174965941,0.7612012301754806,0.9705882352941175,0.3014256167414311,0.5916294189353922,0.926575565980012,0.9043478260869564,0.8496812862715253,0.7806287412487937,0.7349762933489915,0.8394157996419648,0.20517223993200548,0.6874265569917744,0.4347826086956527,0.4445109631070847,0.289575702126665,0.6933464747777921,0.3014256167414311,0.00395256916996013,0.0
2014,10,0.7942386831275718,0.7664543524416135,0.0,0.19408225437092547,0.8483060088400192,0.06842467750080486,0.07855861926170081,0.06932326180758071,0.06932326180758071,0.0741891898060428,0.07711090399630259,0.19971796873449055,0.04308992849562026,0.11400448687155318,0.8510610108861264,0.8345217440804268,0.7135165959121601,0.8999440781136214,1.0,0.8077622391678961,1.0,0.18012645600076063,0.66846440840752,1.0,0.931752305665349,0.9021515699281845,0.8352880650165995,0.7797205555108502,0.8991152239171522,0.2378781736125832,0.7665847665847669,0.11125750256185053,0.3171579599028533,0.3535040538042388,0.767978635287211,0.18012645600076063,0.07294286740927082,0.0
2014,11,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2014,12,1.0,1.0,0.0,0.0,1.0,5.5471825592219e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,0.9999999999999997,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,0.9999999999999992,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,1,1.0,1.0,0.0,0.0,1.0,5.5471825592219e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,0.9999999999999997,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,0.9999999999999992,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,2,1.0,1.0,0.0,0.0,1.0,5.5471825592219e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,0.9999999999999997,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,0.9999999999999992,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,11,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2015,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2016,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2016,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2016,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09523809523809523
2016,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09523809523809523
2016,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09523809523809523
2016,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09523809523809523
2016,7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09523809523809523
2016,8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09523809523809523
2016,9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.14285714285714285
2016,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.14285714285714285
2016,11,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.14285714285714285
2016,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.14285714285714285
2017,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19047619047619047
2017,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19047619047619047
2017,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19047619047619047
2017,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19047619047619047
2017,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19047619047619047
2017,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19047619047619047
2017,7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19047619047619047
2017,8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19047619047619047
2017,9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19047619047619047
2017,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.23809523809523808
2017,11,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.23809523809523808
2017,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333
2018,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.38095238095238093
2018,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42857142857142855
2018,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003300257634212,1.0,1.0,1.0,1.0,0.9994011604654697,1.0,0.8585972850678733,0.0,1.0,0.8851566544815571,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42857142857142855
